question_id,type,subtype,question_created_at,question_updated_at
d4d71679-b4e2-423d-9eaf-f18722e85850,LONELINESS_SCALE,ISOLATED,2024-05-27 15:08:00,2024-06-01 19:47:07
efb02526-8bc3-400c-a9bd-07e21a2973c7,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-05-13 22:53:39,2024-05-13 22:53:49
eb06bbe6-4dfc-48b7-b5ea-d88b39ca0273,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-05-13 22:53:39,2024-05-13 22:53:51
b1bd86d0-df71-4ed1-a305-331ce36457c8,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-05-13 22:53:39,2024-05-13 22:53:55
95fe17cc-be32-4c31-9624-2cf9fade9862,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-05-13 22:53:39,2024-05-13 22:53:59
661e474c-9ede-4922-84d8-3fb3b9fc9364,LONELINESS_SCALE,LEFT_OUT,2024-05-13 22:53:39,2024-05-13 22:54:02
f55d6f0b-b7b1-4e81-bff0-2eb3d834312c,LONELINESS_SCALE,ISOLATED,2024-05-13 22:53:39,2024-05-13 22:54:06
83975ed5-31af-4d08-a4c4-12f7b2e5d5aa,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-05-07 03:18:14,2024-05-07 03:19:34
aa99f0bc-e7e5-4210-bba0-9bbc37de205b,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-05-07 03:18:14,2024-05-07 03:19:38
50be3b7b-dbaf-4d61-a88d-01d656b21a5f,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-05-07 03:18:14,2024-05-07 03:19:40
ed759946-15f8-41df-bc7c-9d1a4c5164f8,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-05-07 03:18:14,2024-05-07 03:18:47
07c17b8a-7607-475e-897e-004ea1afd490,LONELINESS_SCALE,LEFT_OUT,2024-05-07 03:18:14,2024-05-07 03:18:14
7a5036ec-cd39-4c80-9f82-415b9a102e74,LONELINESS_SCALE,ISOLATED,2024-05-07 03:18:14,2024-05-07 03:18:14
07c17b8a-7607-475e-897e-004ea1afd490,LONELINESS_SCALE,LEFT_OUT,2024-05-07 03:18:14,2024-05-09 06:38:40
7a5036ec-cd39-4c80-9f82-415b9a102e74,LONELINESS_SCALE,ISOLATED,2024-05-07 03:18:14,2024-05-09 06:38:42
632cddef-be32-41fb-a91f-5bb535782d07,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-03-26 08:59:23,2024-03-26 08:59:45
2732c520-75b3-4dd3-a56b-0aa4204bce78,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-03-26 08:59:23,2024-03-26 08:59:50
0a224377-f842-4cc8-a820-5d719718b61b,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-03-26 08:59:23,2024-03-26 08:59:56
a192ecbd-1559-4004-91fe-77743060431d,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-03-26 08:59:23,2024-03-26 08:59:59
a0c301f5-14b9-4756-9747-90c9181af89a,LONELINESS_SCALE,LEFT_OUT,2024-03-26 08:59:23,2024-03-26 09:00:04
406e75ab-2387-4396-a441-459fb285d2df,LONELINESS_SCALE,ISOLATED,2024-03-26 08:59:23,2024-03-26 09:00:07
837c152b-9e55-4d38-b0de-96a3b2b83e87,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-04-22 07:15:25,2024-04-22 07:15:43
fe2cb50e-f4b6-4c27-83c3-652c14738e52,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-04-22 07:15:25,2024-04-22 07:15:55
c576386d-cabc-4d9c-86dc-7bbd16c633cc,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-04-22 07:15:25,2024-04-22 07:15:58
2eddd041-54ab-4068-9279-0b6f4b7d1e77,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-04-22 07:15:25,2024-04-22 07:16:04
bdc22012-3201-4237-add6-ea8cb51360d2,LONELINESS_SCALE,LEFT_OUT,2024-04-22 07:15:25,2024-04-22 07:16:07
7c104896-b582-4bcb-8bdb-0e8fd4011c4f,LONELINESS_SCALE,ISOLATED,2024-04-22 07:15:25,2024-04-22 07:16:09
fb14788d-041a-4663-af36-07f5425e5dd3,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-03-01 20:44:23,2024-03-01 20:44:31
7de944e3-b069-43eb-a6cd-fa29b365778d,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-03-01 20:44:23,2024-03-01 20:44:39
f5d3cef3-1934-44dc-9aff-308111334f7a,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-03-01 20:44:23,2024-03-01 20:44:46
deb6fcd8-61ff-4161-843d-b7493d1c901d,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-03-01 20:44:23,2024-03-01 20:44:49
119c2eda-056a-4b46-ad43-0c962932d821,LONELINESS_SCALE,LEFT_OUT,2024-03-01 20:44:23,2024-03-01 20:44:52
970dba3a-7128-4947-a822-36af55ed76ce,LONELINESS_SCALE,ISOLATED,2024-03-01 20:44:23,2024-03-01 20:44:55
9a549cc8-85ad-48a4-b077-4a74c0c8f4f9,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-05-11 19:44:37,2024-05-11 19:45:07
bf3575b5-f89c-45b5-834a-cfd24194d81c,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-05-11 19:44:37,2024-05-11 19:45:27
3229122a-173f-4786-99b4-ee7ff69b4bf7,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-05-11 19:44:37,2024-05-11 19:45:42
460470e5-7be4-49a0-a61a-738310646e26,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-05-11 19:44:37,2024-05-11 19:45:53
f24b1670-ea83-4ebe-a380-03e754c06e00,LONELINESS_SCALE,LEFT_OUT,2024-05-11 19:44:37,2024-05-11 19:46:01
db615c75-c751-4d13-abdd-6690c0803d62,LONELINESS_SCALE,ISOLATED,2024-05-11 19:44:37,2024-05-11 19:46:14
d1effde2-1333-43cb-ac74-c90fcd16eb37,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-03-07 02:11:11,2024-03-07 02:50:45
32f3f4eb-a22b-4141-b2cc-bd4b59763146,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-03-07 02:11:11,2024-03-07 02:50:45
e6faf138-e459-472a-af8c-aa1cebf7cf8a,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-03-07 02:11:11,2024-03-07 02:50:53
f6957703-fb6f-44b3-b80c-2dfe078410a2,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-03-07 02:11:11,2024-03-07 02:50:58
c1e00337-d121-4b6e-a1cb-ed9435ccd1ae,LONELINESS_SCALE,LEFT_OUT,2024-03-07 02:11:11,2024-03-07 02:51:02
ef905be4-0228-4f8f-b469-44ee97a8cab9,LONELINESS_SCALE,ISOLATED,2024-03-07 02:11:11,2024-03-07 02:51:06
4b542b85-3d47-4173-a97e-3b6438657bc8,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-05-19 20:32:58,2024-05-19 20:35:27
a5738720-ba32-4db7-9eda-d53d79dda756,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-05-19 20:32:58,2024-05-19 20:35:32
6a86290a-2246-4a92-8d3a-7bb3cbe32258,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-05-19 20:32:58,2024-05-19 20:35:37
f6dc871f-4a95-4b3a-8be6-d9e5054da076,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-05-19 20:32:58,2024-05-19 20:35:40
80f95518-76f8-4fa0-85fb-dc1f76c046b8,LONELINESS_SCALE,LEFT_OUT,2024-05-19 20:32:58,2024-05-19 20:35:44
f33b7bbf-eb6a-46b9-a999-95dbb9919439,LONELINESS_SCALE,ISOLATED,2024-05-19 20:32:58,2024-05-19 20:35:46
9d40e8a4-4d9f-4de8-bc29-b1603f67ab6e,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-06-24 10:28:10,2024-06-24 10:28:22
ce4d6089-bc47-4dc4-b8af-abd9c53c62bf,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-06-24 10:28:10,2024-06-24 10:28:27
f3f185b1-f878-4ecc-8137-f1d743f32a86,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-06-24 10:28:10,2024-06-24 10:28:34
b6e02207-80a7-428e-97c9-8e440dfa714f,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-06-24 10:28:10,2024-06-24 10:28:38
d4d1cf8d-fcb5-4f83-a82b-a15a31f08d44,LONELINESS_SCALE,LEFT_OUT,2024-06-24 10:28:10,2024-06-24 10:28:41
8c0f6a11-45d2-46bf-9acb-579dd8e298bc,LONELINESS_SCALE,ISOLATED,2024-06-24 10:28:10,2024-06-24 10:28:43
3b34575c-17a5-489b-bc42-4396ba81dfe7,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-02-01 23:14:27,2024-02-03 22:09:13
a45425c6-4eb4-473e-a56c-dfd0af9f58c7,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-02-01 23:14:27,2024-02-03 22:09:18
0e066b64-deff-41a8-9b5b-70cf86be1d7a,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-02-01 23:14:27,2024-02-03 22:09:25
871ddd15-ba0f-4065-932b-1fea29f9ea40,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-02-01 23:14:27,2024-02-03 22:09:29
9ffbb666-764f-4213-b25d-056cdca40304,LONELINESS_SCALE,LEFT_OUT,2024-02-01 23:14:27,2024-02-03 22:09:32
95587c1b-4cf2-4506-b6e1-d9166fc2ab87,LONELINESS_SCALE,ISOLATED,2024-02-01 23:14:27,2024-02-03 22:09:37
e5d2f19b-103f-4710-9f92-ce4beb5b0fd2,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-04-10 03:00:17,2024-04-10 03:00:17
14298887-b5dc-4691-9831-6614e67700e9,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-04-10 03:00:17,2024-04-10 03:00:17
eca6518b-5fe0-42ef-ac33-01a87e32f50e,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-04-10 03:00:17,2024-04-10 03:00:17
fc296ca4-c6bd-4c43-bbc1-3929ffd31c4d,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-04-10 03:00:17,2024-04-10 03:00:17
49edb0b3-3496-415d-b8bc-7b4edac334f0,LONELINESS_SCALE,LEFT_OUT,2024-04-10 03:00:17,2024-04-10 03:00:17
49c558e0-efd7-4b7c-9532-28a85e84fb55,LONELINESS_SCALE,ISOLATED,2024-04-10 03:00:17,2024-04-10 03:00:17
6dbc122e-afa7-43c0-a65e-dd353b5d2d93,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-03-29 06:40:19,2024-03-29 06:40:19
8239ea89-8787-4597-9818-72e1244fbd69,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-03-29 06:40:19,2024-03-29 06:40:19
2ae599b6-5e98-4424-8296-9b487d8b3ca0,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-03-29 06:40:19,2024-03-29 06:40:19
9f18002d-20db-457e-be6b-c393bf54fc0a,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-03-29 06:40:19,2024-03-29 06:40:19
b9145ca3-41f7-43fe-9b69-6e0c5d637292,LONELINESS_SCALE,LEFT_OUT,2024-03-29 06:40:19,2024-03-29 06:40:19
aa6b7b31-38f9-4232-a8cb-6182283c8ef7,LONELINESS_SCALE,ISOLATED,2024-03-29 06:40:19,2024-03-29 06:40:19
0864442e-f3c0-4aef-8e60-b54497d21737,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-04-22 21:26:44,2024-04-22 21:26:44
6506354b-2570-4da7-812c-4ff14e07d031,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-04-22 21:26:44,2024-04-22 21:26:44
fea800ef-e0b0-485a-96ef-a7fb4a73f4a2,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-04-22 21:26:44,2024-04-22 21:26:44
d2ddb363-5de5-4319-a726-9e223dddc809,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-04-22 21:26:44,2024-04-22 21:26:44
3037fc3a-ae55-4962-84e8-bffee7909186,LONELINESS_SCALE,LEFT_OUT,2024-04-22 21:26:44,2024-04-22 21:26:44
082745d3-144a-40d1-8266-03feed92fc9d,LONELINESS_SCALE,ISOLATED,2024-04-22 21:26:44,2024-04-22 21:26:44
9c9392b7-021a-429d-8f68-6c580fa53490,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2023-04-18 09:31:16,2023-04-18 09:31:16
eb7f9ac2-f64e-4f24-91f4-653a2fca27ae,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2023-04-18 09:31:16,2023-04-18 09:31:16
7a0ecdbd-7985-43a6-9ccc-92a67c1600bc,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2023-04-18 09:31:16,2023-04-18 09:31:16
f7312ffc-5e98-4955-b8ab-0ce16caf83fc,LONELINESS_SCALE,LACK_COMPANIONSHIP,2023-04-18 09:31:16,2023-04-18 09:31:16
197fa640-f99a-4f46-af2a-da40d71fa36a,LONELINESS_SCALE,LEFT_OUT,2023-04-18 09:31:16,2023-04-18 09:31:16
6800ef4f-255e-40dc-9950-62ea913e1981,LONELINESS_SCALE,ISOLATED,2023-04-18 09:31:16,2023-04-18 09:31:16
a0113795-8969-4004-9356-7f9b17bb6c6c,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-06-09 17:56:40,2024-06-09 17:56:40
4c522f5a-d21a-482c-9771-0b05b3b30d2b,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-06-09 17:56:40,2024-06-09 17:56:40
5adc3335-4fdc-44ca-bdc3-cd300e9a9b42,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-06-09 17:56:40,2024-06-09 17:56:40
474913bb-fe70-44fc-8973-f8b73602e324,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-06-09 17:56:40,2024-06-09 17:56:40
56bd1587-f263-483e-9d91-12b3b6880743,LONELINESS_SCALE,LEFT_OUT,2024-06-09 17:56:40,2024-06-09 17:56:40
d6241ad8-a0f9-457b-a403-917c66a22f51,LONELINESS_SCALE,ISOLATED,2024-06-09 17:56:40,2024-06-09 17:56:40
eec05e97-935a-491a-b0c5-a3274e5d37a4,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-06-27 23:57:18,2024-06-27 23:57:27
215b7f34-1a05-40ab-828a-83e8b0e77e9b,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-06-27 23:57:18,2024-06-27 23:57:28
59a83b2a-8f8f-4383-88c6-6106001b67c1,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-06-27 23:57:18,2024-06-27 23:57:28
b08b7aa8-7d7e-4656-b338-d08782355515,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-06-27 23:57:18,2024-06-27 23:57:30
268f0145-a482-4282-a930-ee81190cab08,LONELINESS_SCALE,LEFT_OUT,2024-06-27 23:57:18,2024-06-27 23:57:31
0ddde731-2ffe-4ce8-9fcd-66a424bb466b,LONELINESS_SCALE,ISOLATED,2024-06-27 23:57:18,2024-06-27 23:57:31
f949e062-4c86-4926-ac06-1063776b32e7,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-06-14 01:00:26,2024-06-14 01:00:34
0825bbd2-8a2e-4125-8614-153efa005f20,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-06-14 01:00:26,2024-06-14 01:00:38
abf2c358-3ad2-4712-bf13-87314b768361,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-06-14 01:00:26,2024-06-14 01:00:41
e1c578a9-fa78-4939-bf4d-eff8fb029983,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-06-14 01:00:26,2024-06-14 01:00:44
650d8519-6335-49b4-8b16-78756eb4affa,LONELINESS_SCALE,LEFT_OUT,2024-06-14 01:00:26,2024-06-14 01:00:46
f85530b0-f0cd-48af-b67c-e858afb0fa59,LONELINESS_SCALE,ISOLATED,2024-06-14 01:00:26,2024-06-14 01:00:48
9c9392b7-021a-429d-8f68-6c580fa53490,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2023-04-18 09:31:16,2023-04-22 10:20:15
eb7f9ac2-f64e-4f24-91f4-653a2fca27ae,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2023-04-18 09:31:16,2023-04-22 10:20:23
7a0ecdbd-7985-43a6-9ccc-92a67c1600bc,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2023-04-18 09:31:16,2023-04-22 10:20:29
f7312ffc-5e98-4955-b8ab-0ce16caf83fc,LONELINESS_SCALE,LACK_COMPANIONSHIP,2023-04-18 09:31:16,2023-04-22 10:20:35
197fa640-f99a-4f46-af2a-da40d71fa36a,LONELINESS_SCALE,LEFT_OUT,2023-04-18 09:31:16,2023-04-22 10:20:40
6800ef4f-255e-40dc-9950-62ea913e1981,LONELINESS_SCALE,ISOLATED,2023-04-18 09:31:16,2023-04-22 10:20:44
fedacd1c-a825-47db-bf0f-6bfc8ee1d7ee,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-05-20 19:10:56,2024-05-20 19:11:03
867cc6e3-7d7c-4408-972d-a038061be4f2,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-05-20 19:10:56,2024-05-20 19:11:06
d58102af-cd07-4fc2-8f86-f4ecdba18bb8,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-05-20 19:10:56,2024-05-20 19:11:07
3aa2b5c4-2f4a-4fc2-a1b8-ccaae720c7fa,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-05-20 19:10:56,2024-05-20 19:11:11
6dd832ce-c55c-4d24-b1e4-0e7bd7d35a48,LONELINESS_SCALE,LEFT_OUT,2024-05-20 19:10:56,2024-05-20 19:11:13
355a95c4-f5ea-4a8a-a518-ac48670cb280,LONELINESS_SCALE,ISOLATED,2024-05-20 19:10:56,2024-05-20 19:11:14
ce7f04fc-d1f7-4b41-ad9c-d86227036fc7,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-02-06 00:26:08,2024-02-06 00:26:34
25222003-0887-400b-8b3a-935e352bff2e,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-02-06 00:26:08,2024-02-06 00:26:40
c702d5b9-fd90-48d7-81f7-7c1d5dc0acf2,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-02-06 00:26:08,2024-02-06 00:26:46
564af844-3c5c-4285-8a77-c75fccf1cabb,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-02-06 00:26:08,2024-02-06 00:26:52
40a3f7a6-aa68-4310-8557-b20f70a1aeae,LONELINESS_SCALE,LEFT_OUT,2024-02-06 00:26:08,2024-02-06 00:26:56
bb7bb2ce-24c5-4097-8ace-0edd69b484f6,LONELINESS_SCALE,ISOLATED,2024-02-06 00:26:08,2024-02-06 00:27:00
d76ba584-fdcc-4dc0-9b22-61a40db18fa8,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2023-02-22 18:21:38,2023-02-22 23:03:51
bee5cce8-89e6-4ca0-bdc7-582847b1bc1d,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2023-02-22 18:21:38,2023-02-22 23:03:55
6dad16cf-ad41-4790-8866-ace86e3779d8,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2023-02-22 18:21:38,2023-02-22 23:03:56
5d07d12f-1834-41e2-84c9-d573c81ffbbf,LONELINESS_SCALE,LACK_COMPANIONSHIP,2023-02-22 18:21:38,2023-02-22 23:04:04
77acd081-ef02-4f5a-a746-32c28d702a4a,LONELINESS_SCALE,LEFT_OUT,2023-02-22 18:21:38,2023-02-22 23:04:09
1bd30eb4-6288-4d97-ab2d-2ba09f6e7185,LONELINESS_SCALE,ISOLATED,2023-02-22 18:21:38,2023-02-22 23:04:13
6a3a7630-bb1d-4643-9ffa-577e9a2c19b2,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-06-02 01:02:06,2024-06-02 01:02:20
e9807baf-c1a4-4f3a-a6fb-50ba8f924c04,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-06-02 01:02:06,2024-06-02 01:02:21
a9fe68d4-6105-4077-b883-dbf81d0dad55,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-06-02 01:02:06,2024-06-02 01:02:22
c479cdb9-dc63-422c-8e29-7c8357aea4c5,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-06-02 01:02:06,2024-06-02 01:02:24
d55c628d-760b-4e9c-af95-deaff41fda98,LONELINESS_SCALE,LEFT_OUT,2024-06-02 01:02:06,2024-06-02 01:02:27
4d1fcaa1-2be9-4372-b27f-d09bd864f457,LONELINESS_SCALE,ISOLATED,2024-06-02 01:02:06,2024-06-02 01:02:29
a6ef9208-7fa5-4154-a7ab-46cf1c8ffb3c,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-05-10 14:41:18,2024-05-10 14:41:22
05705135-5849-4b10-afb4-50b914706cc9,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-05-10 14:41:18,2024-05-10 14:41:23
295bbc42-dc5f-4a12-89cb-2d40a3f40a19,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-05-10 14:41:18,2024-05-10 14:41:24
0ec19fd4-cdf2-40af-891f-5970c2ba1581,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-05-10 14:41:18,2024-05-10 14:41:26
e392329e-c0b8-40b9-8514-8136a07b02eb,LONELINESS_SCALE,LEFT_OUT,2024-05-10 14:41:18,2024-05-10 14:41:27
10657bb7-23fd-4493-8407-9f1c320ea72c,LONELINESS_SCALE,ISOLATED,2024-05-10 14:41:18,2024-05-10 14:41:28
d6e6b315-de3c-44b8-bfa6-450b73405155,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2023-02-14 03:51:51,2023-02-14 03:52:00
39bbcdba-f3d3-4caf-a846-b9aff1159484,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2023-02-14 03:51:51,2023-02-14 03:52:03
37396982-506c-4ca9-953f-35b980355459,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2023-02-14 03:51:51,2023-02-14 03:52:05
fb92ece8-9c51-4516-a814-aab9d98ac469,LONELINESS_SCALE,LACK_COMPANIONSHIP,2023-02-14 03:51:51,2023-02-14 03:52:10
57522619-63d4-463c-8cb4-597a5538c38e,LONELINESS_SCALE,LEFT_OUT,2023-02-14 03:51:51,2023-02-14 03:52:14
90a6bc6f-6978-48c4-91ce-4d20e4494ba6,LONELINESS_SCALE,ISOLATED,2023-02-14 03:51:51,2023-02-14 03:52:18
6cde80f1-5bb7-4eb6-8c7b-f900be4561d7,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-04-23 22:19:10,2024-04-24 02:12:46
85a36ae8-9a2d-4ba1-b1ea-108fe8b9b9c1,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-04-23 22:19:10,2024-04-24 02:12:51
bb796e9b-9e38-4175-ae20-573fc0fa72c9,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-04-23 22:19:10,2024-04-24 02:12:59
12e31eb3-338e-4333-b422-b22f6fb1753b,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-04-23 22:19:10,2024-04-24 02:13:05
5e729f5d-184d-4677-a9c6-9321370bdd60,LONELINESS_SCALE,LEFT_OUT,2024-04-23 22:19:10,2024-04-24 02:13:07
91a4934b-b491-415e-9fa4-ed79e8ee591f,LONELINESS_SCALE,ISOLATED,2024-04-23 22:19:10,2024-04-24 02:13:10
6dbc122e-afa7-43c0-a65e-dd353b5d2d93,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-03-29 06:40:19,2024-03-31 03:42:59
8239ea89-8787-4597-9818-72e1244fbd69,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-03-29 06:40:19,2024-03-31 03:43:07
2ae599b6-5e98-4424-8296-9b487d8b3ca0,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-03-29 06:40:19,2024-03-31 03:43:16
9f18002d-20db-457e-be6b-c393bf54fc0a,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-03-29 06:40:19,2024-03-31 03:43:29
b9145ca3-41f7-43fe-9b69-6e0c5d637292,LONELINESS_SCALE,LEFT_OUT,2024-03-29 06:40:19,2024-03-31 03:43:34
aa6b7b31-38f9-4232-a8cb-6182283c8ef7,LONELINESS_SCALE,ISOLATED,2024-03-29 06:40:19,2024-03-31 03:43:40
b0bd3a32-090a-4f59-bf08-a2b5cd59eebf,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-04-14 00:24:25,2024-04-14 00:24:35
fad3e598-7ec7-4797-9f24-dd9409f5051f,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-04-14 00:24:25,2024-04-14 00:24:38
2f67c47e-ad19-4e7f-8057-ad7f05cc037e,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-04-14 00:24:25,2024-04-14 00:24:40
af00baed-acdf-4ef2-8703-04af77667ff1,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-04-14 00:24:25,2024-04-14 00:24:42
c29a3a8c-31b2-490c-8b3f-75111fa2b280,LONELINESS_SCALE,LEFT_OUT,2024-04-14 00:24:25,2024-04-14 00:24:44
a3751753-49c5-4cd9-a746-696507688453,LONELINESS_SCALE,ISOLATED,2024-04-14 00:24:25,2024-04-14 00:24:47
73b1ac0b-7958-4701-8713-473d96465ae1,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-07-02 20:37:51,2024-07-02 20:39:03
a89bca10-c934-4ec5-8b47-7600d5d9d6e1,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-07-02 20:37:51,2024-07-02 20:39:06
a0806435-9853-4d1e-b119-3e0191cf956b,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-07-02 20:37:51,2024-07-02 20:39:08
8e19e3b4-0fa2-48fc-915f-c01911c8cb69,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-07-02 20:37:51,2024-07-02 20:39:10
e35601e3-5fb1-4601-ab15-929594846209,LONELINESS_SCALE,LEFT_OUT,2024-07-02 20:37:51,2024-07-02 20:39:12
b699f0d6-85ee-4757-9650-65d7b1ae0b0a,LONELINESS_SCALE,ISOLATED,2024-07-02 20:37:51,2024-07-02 20:39:14
a6a5b723-5e4c-4467-9ae1-2107ecdae424,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2024-04-16 20:13:08,2024-04-16 20:29:07
c384ad50-c291-4c0b-aaf2-842861b69054,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2024-04-16 20:13:08,2024-04-16 20:29:14
5acd7126-b8fb-4684-bd6b-2e08879c6945,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2024-04-16 20:13:08,2024-04-16 20:29:18
5d23be86-a909-46ab-93e9-e5869f83d606,LONELINESS_SCALE,LACK_COMPANIONSHIP,2024-04-16 20:13:08,2024-04-16 20:29:24
23e71b2c-3369-45f7-b409-0d570eed294e,LONELINESS_SCALE,LEFT_OUT,2024-04-16 20:13:08,2024-04-16 20:29:28
